000 0.961844799617 -0.000000000000 -0.000000000010 -0.000000000000
002 0.929768501346 -0.000000000000 -0.000000000008 -0.000000000000
004 0.875167532767 -0.000000000000 -0.000000000008 -0.000000000000
006 0.827137370684 -0.000000000000 -0.000000000009 -0.000000000000
008 0.790902376761 -0.000000000000 -0.000000000010 -0.000000000000
010 0.766416131970 0.000000000000 -0.000000000012 0.000000000000
012 0.752348049909 -0.000000000000 -0.000000000013 -0.000000000000
014 0.747026921083 -0.000000000000 -0.000000000013 0.000000000000
016 0.748736241203 -0.000000000000 -0.000000000015 -0.000000000000
018 0.755818799375 -0.000000000000 -0.000000000016 0.000000000000
020 0.766714771346 -0.000000000000 -0.000000000016 0.000000000000
024 0.794310549480 -0.000000000000 -0.000000000021 -0.000000000000
030 0.833553807620 -0.000000000000 -0.000000000023 0.000000000000
036 0.856934615358 -0.000000000000 -0.000000000022 -0.000000000000
042 0.866426021622 -0.000000000000 -0.000000000021 0.000000000000
050 0.869776684642 -0.000000000000 -0.000000000019 0.000000000000
060 0.870343281186 -0.000000000000 -0.000000000021 -0.000000000000
070 0.870385944970 0.000000000000 -0.000000000020 -0.000000000000
080 0.870389398427 0.000000000000 -0.000000000020 0.000000000000
090 0.870390121978 0.000000000000 -0.000000000020 -0.000000000000
100 0.870390435334 0.000000000000 -0.000000000020 0.000000000000
110 0.870390597776 0.000000000000 -0.000000000021 -0.000000000000
150 0.870390796385 -0.000000000000 -0.000000000019 0.000000000000
