000 3.476508424636 -0.000000000000 -0.000000000000 0.000000000000 4.337162882475 -0.000000000000 0.000000000000 0.000000000000
002 2.049824088798 -0.000000000000 0.000000000000 0.000000000000 2.859245909334 -0.000000000000 -0.000000000000 0.000000000000
004 0.941956713536 -0.000000000000 0.000000000000 -0.000000000000 1.556875730692 -0.000000000000 -0.000000000000 -0.000000000000
006 0.457358215528 -0.000000000000 -0.000000000000 0.000000000000 0.903467916723 -0.000000000000 -0.000000000000 0.000000000000
008 0.211746336326 -0.000000000000 0.000000000000 -0.000000000000 0.539229262410 -0.000000000000 0.000000000000 -0.000000000000
010 0.067535329132 -0.000000000000 0.000000000000 -0.000000000000 0.311301916751 -0.000000000000 0.000000000000 -0.000000000000
012 -0.026655815862 -0.000000000000 -0.000000000000 -0.000000000000 0.153176330126 -0.000000000000 0.000000000000 -0.000000000000
014 -0.093721150028 -0.000000000000 -0.000000000000 -0.000000000000 0.028395973679 -0.000000000000 0.000000000000 0.000000000000
016 -0.148911663443 -0.000000000000 -0.000000000000 0.000000000000 -0.087405469444 -0.000000000000 0.000000000000 -0.000000000000
018 -0.234196099520 -0.000000000000 0.000000000000 0.000000000000 -0.165404581518 -0.000000000000 -0.000000000000 0.000000000000
020 -0.336087641654 -0.000000000000 0.000000000000 -0.000000000000 -0.200702070289 -0.000000000000 0.000000000000 0.000000000000
024 -0.470755699433 -0.000000000000 0.000000000000 -0.000000000000 -0.247386314685 -0.000000000000 0.000000000000 -0.000000000000
030 -0.552153927534 -0.000000000000 0.000000000000 0.000000000000 -0.293402090268 -0.000000000000 -0.000000000000 0.000000000000
036 -0.569052435319 -0.000000000000 -0.000000000000 -0.000000000000 -0.325370939157 -0.000000000000 0.000000000000 0.000000000000
042 -0.561447613529 -0.000000000000 -0.000000000000 0.000000000000 -0.350361796703 -0.000000000000 0.000000000000 0.000000000000
050 -0.539095860635 -0.000000000000 0.000000000000 -0.000000000000 -0.378141206303 -0.000000000000 -0.000000000000 0.000000000000
060 -0.509461364214 -0.000000000000 -0.000000000000 0.000000000000 -0.406062128679 -0.000000000000 -0.000000000000 0.000000000000
070 -0.485600665515 -0.000000000000 0.000000000000 0.000000000000 -0.425165106575 -0.000000000000 -0.000000000000 -0.000000000000
080 -0.469348527677 -0.000000000000 0.000000000000 -0.000000000000 -0.436201799903 -0.000000000000 0.000000000000 -0.000000000000
090 -0.460069699523 -0.000000000000 -0.000000000000 0.000000000000 -0.441455965150 -0.000000000000 -0.000000000000 -0.000000000000
100 -0.456143810327 -0.000000000000 -0.000000000000 0.000000000000 -0.442868805417 -0.000000000000 0.000000000000 -0.000000000000
110 -0.455190055670 -0.000000000000 -0.000000000000 -0.000000000000 -0.442438601045 -0.000000000000 -0.000000000000 -0.000000000000
150 -0.456085445579 -0.000000000002 0.000000000000 -0.000000000000 -0.440418216043 -0.000000000002 0.000000000000 -0.000000000000
