000        -11.210757130612     -0.000000000000     -0.000000000000      0.000000000000
002        -11.179124812286     -0.000000000000      0.000000000000      0.000000000000
004        -11.085420858359     -0.000000000000      0.000000000000      0.000000000000
006        -10.933134030933     -0.000000000000      0.000000000000      0.000000000000
008        -10.727789152776     -0.000000000000      0.000000000000      0.000000000000
010        -10.476548988665     -0.000000000000      0.000000000000      0.000000000000
012        -10.187723234010     -0.000000000000     -0.000000000000      0.000000000000
014         -9.870237024895     -0.000000000000      0.000000000000      0.000000000000
016         -9.533110442127     -0.000000000000      0.000000000000      0.000000000000
018         -9.184993073842     -0.000000000000      0.000000000000      0.000000000000
020         -8.833786096013     -0.000000000000     -0.000000000000      0.000000000000
022         -8.486370887723     -0.000000000000     -0.000000000000      0.000000000000
024         -8.148449807195     -0.000000000000     -0.000000000000      0.000000000000
026         -7.824492734316     -0.000000000000      0.000000000000      0.000000000000
030         -7.230472635765     -0.000000000000     -0.000000000000      0.000000000000
034         -6.718283126083     -0.000000000000      0.000000000000      0.000000000000
040         -6.104465839647     -0.000000000000     -0.000000000000      0.000000000000
050         -5.425610705296     -0.000000000000     -0.000000000000      0.000000000000
060         -5.037994729197     -0.000000000000      0.000000000000      0.000000000000
070         -4.816862170266     -0.000000000000     -0.000000000000      0.000000000000
080         -4.688621076775     -0.000000000000     -0.000000000000      0.000000000000
090         -4.613085041581     -0.000000000000      0.000000000000      0.000000000000
100         -4.568103810768     -0.000000000000     -0.000000000000      0.000000000000
110         -4.541128433945     -0.000000000000      0.000000000000      0.000000000000
150         -4.505533935617     -0.000000000000      0.000000000000      0.000000000000
