000 2.279838900901 -0.000000000000 -0.000000000022 -0.000000000000
002 2.211035748878 -0.000000000000 -0.000000000020 0.000000000000
004 2.088137417983 -0.000000000000 -0.000000000020 0.000000000000
006 1.970010896085 -0.000000000000 -0.000000000020 0.000000000000
008 1.867946662337 -0.000000000000 -0.000000000020 0.000000000000
010 1.782597188769 -0.000000000000 -0.000000000020 -0.000000000000
012 1.712052850377 -0.000000000000 -0.000000000020 0.000000000000
014 1.654019766035 -0.000000000000 -0.000000000020 0.000000000000
016 1.606432403780 -0.000000000000 -0.000000000019 -0.000000000000
018 1.567555358599 -0.000000000000 -0.000000000019 -0.000000000000
020 1.535960389829 -0.000000000000 -0.000000000020 -0.000000000000
024 1.490109921921 -0.000000000000 -0.000000000019 -0.000000000000
030 1.451965017587 -0.000000000000 -0.000000000020 -0.000000000000
036 1.435609784749 -0.000000000000 -0.000000000021 -0.000000000000
042 1.429701479257 -0.000000000000 -0.000000000019 0.000000000000
050 1.427697992622 -0.000000000000 -0.000000000020 0.000000000000
060 1.427384955415 -0.000000000000 -0.000000000020 -0.000000000000
070 1.427369965008 0.000000000000 -0.000000000021 0.000000000000
080 1.427371565464 0.000000000000 -0.000000000020 0.000000000000
090 1.427372644880 -0.000000000000 -0.000000000021 -0.000000000000
100 1.427373176660 0.000000000000 -0.000000000021 0.000000000000
110 1.427373455192 0.000000000000 -0.000000000021 -0.000000000000
150 1.427373796976 -0.000000000000 -0.000000000020 -0.000000000000
