000          0.094426507007     -0.000000000000     -0.000000000096     -0.000000000000
002          0.078029262018      0.000000000000     -0.000000000029      0.000000000000
004          0.030308266815     -0.000000000000     -0.000000000035     -0.000000000000
006         -0.044564444529     -0.000000000000     -0.000000000048      0.000000000000
008         -0.140372848392     -0.000000000000     -0.000000000072     -0.000000000000
010         -0.249766205630     -0.000000000000     -0.000000000038     -0.000000000000
012         -0.365213960853     -0.000000000000     -0.000000000073     -0.000000000000
014         -0.479825272654     -0.000000000000     -0.000000000051     -0.000000000000
016         -0.587921782216     -0.000000000000     -0.000000000041      0.000000000000
018         -0.685332365120     -0.000000000000     -0.000000000105     -0.000000000000
020         -0.769441939837     -0.000000000000     -0.000000000106     -0.000000000000
022         -0.839060804200     -0.000000000000     -0.000000000049     -0.000000000000
024         -0.894188206254      0.000000000000     -0.000000000062      0.000000000000
026         -0.935733050302     -0.000000000000     -0.000000000083      0.000000000000
030         -0.984617406251     -0.000000000000     -0.000000000076      0.000000000000
034         -1.001343561720     -0.000000000000     -0.000000000130     -0.000000000000
040         -0.999379118917     -0.000000000000     -0.000000000091     -0.000000000000
050         -0.992281981283      0.000000000000     -0.000000000108      0.000000000000
060         -0.994911707427     -0.000000000000     -0.000000000083      0.000000000000
070         -0.997784808546     -0.000000000000     -0.000000000104     -0.000000000000
080         -0.999164473247     -0.000000000000     -0.000000000086     -0.000000000000
090         -0.999701273863     -0.000000000000     -0.000000000089     -0.000000000000
100         -0.999894766409      0.000000000000     -0.000000000101     -0.000000000000
110         -0.999962853992     -0.000000000000     -0.000000000103     -0.000000000000
150         -0.999999375749     -0.000000000000     -0.000000000119     -0.000000000000
